customer_id,frequency,avg_spend,avg_energy,cluster
CUST_00371,298,27.861912751677853,46.98959731543624,2
CUST_00372,244,27.628852459016393,46.912295081967216,2
CUST_00373,260,28.39969230769231,47.456923076923076,2
CUST_00374,278,27.035791366906473,46.07661870503597,2
CUST_00375,248,28.647862903225807,47.9241935483871,2
CUST_00376,247,27.173238866396762,45.697570850202425,2
CUST_00377,231,28.15809523809524,47.25281385281385,2
CUST_00378,238,28.305336134453782,47.93403361344537,2
CUST_00379,262,27.555839694656488,46.00916030534351,2
CUST_00380,255,27.593764705882354,46.30980392156863,2
CUST_00381,272,28.139338235294115,47.30992647058823,2
CUST_00382,264,27.565227272727274,46.38636363636363,2
CUST_00383,254,27.123858267716535,46.05905511811024,2
CUST_00384,242,28.663801652892563,48.09090909090909,2
CUST_00385,254,27.49956692913386,46.322047244094485,2
CUST_00386,235,28.02514893617021,46.93574468085106,2
CUST_00387,260,29.367846153846155,48.97807692307692,2
CUST_00388,245,27.366285714285713,46.251020408163264,2
CUST_00389,263,28.20657794676806,47.05171102661597,2
CUST_00390,244,28.53733606557377,47.63770491803279,2
CUST_00391,226,26.733938053097344,45.1362831858407,2
CUST_00392,252,26.681984126984126,44.47380952380952,2
CUST_00393,245,27.050204081632653,46.00775510204082,2
CUST_00394,237,26.98970464135021,45.84177215189873,2
CUST_00395,266,28.72533834586466,48.62518796992481,2
CUST_00396,266,27.292406015037592,45.918796992481205,2
CUST_00397,274,28.886532846715326,49.043065693430655,2
CUST_00398,237,28.460042194092825,48.05443037974683,2
CUST_00399,253,27.640592885375494,46.82727272727272,2
CUST_00400,254,27.26031496062992,46.346456692913385,2
CUST_00401,73,27.962876712328768,46.9986301369863,0
CUST_00402,82,27.189999999999998,45.136585365853655,0
CUST_00403,78,28.416794871794874,48.23717948717949,0
CUST_00404,73,28.107123287671236,48.12876712328767,0
CUST_00405,66,27.82212121212121,47.73939393939394,0
CUST_00406,76,27.36973684210526,46.40394736842105,0
CUST_00407,69,25.93463768115942,44.94927536231884,0
CUST_00408,73,28.704520547945204,46.76712328767123,0
CUST_00409,76,26.99,46.113157894736844,0
CUST_00410,71,26.266197183098594,45.777464788732395,0
CUST_00411,73,27.715616438356165,45.894520547945206,0
CUST_00412,71,27.028591549295776,45.936619718309856,0
CUST_00413,81,29.130246913580248,48.19506172839506,0
CUST_00414,72,28.50944444444444,48.32083333333333,0
CUST_00415,74,26.619054054054054,45.23108108108108,0
CUST_00416,74,27.83297297297297,46.24864864864865,0
CUST_00417,74,26.531756756756756,44.48783783783784,0
CUST_00418,57,26.769649122807017,45.078947368421055,0
CUST_00419,82,30.15719512195122,51.099999999999994,0
CUST_00420,75,26.25453333333333,45.41066666666667,0
CUST_00421,69,28.004202898550723,47.620289855072464,0
CUST_00422,76,29.708552631578947,50.03026315789474,0
CUST_00423,81,31.16395061728395,52.45802469135803,0
CUST_00424,87,29.830919540229885,50.339080459770116,0
CUST_00425,88,26.407840909090908,44.93068181818182,0
CUST_00426,90,25.642999999999997,44.01222222222222,0
CUST_00427,83,28.789156626506024,48.64337349397591,0
CUST_00428,81,28.901604938271607,48.07777777777778,0
CUST_00429,74,29.172837837837836,49.48918918918919,0
CUST_00430,65,28.569076923076924,49.01846153846154,0
CUST_00431,74,29.689999999999998,48.6472972972973,0
CUST_00432,62,27.17016129032258,46.37096774193548,0
CUST_00433,75,28.132266666666666,47.13733333333334,0
CUST_00434,73,27.59178082191781,46.02328767123287,0
CUST_00435,74,28.70972972972973,47.59594594594594,0
CUST_00436,75,28.582,48.114666666666665,0
CUST_00437,64,27.9634375,49.0515625,0
CUST_00438,76,28.860394736842103,47.48157894736842,0
CUST_00439,64,26.88609375,45.5578125,0
CUST_00440,79,28.67721518987342,48.2873417721519,0
CUST_00441,66,26.229848484848485,43.81060606060606,0
CUST_00442,68,26.581470588235295,44.78235294117647,0
CUST_00443,67,25.94268656716418,44.649253731343286,0
CUST_00444,76,28.35657894736842,47.33421052631579,0
CUST_00445,64,28.32421875,48.2859375,0
CUST_00446,73,27.53808219178082,45.657534246575345,0
CUST_00447,74,29.030135135135136,48.57432432432432,0
CUST_00448,74,29.528513513513516,49.49594594594594,0
CUST_00449,70,28.215999999999998,47.97,0
CUST_00450,81,27.469135802469136,46.48271604938272,0
CUST_00451,65,28.492923076923077,47.67076923076923,0
CUST_00452,71,27.17014084507042,45.67887323943662,0
CUST_00453,73,26.907808219178083,45.701369863013696,0
CUST_00454,84,27.82333333333333,47.760714285714286,0
CUST_00455,61,25.697540983606558,44.15245901639344,0
CUST_00456,72,28.152083333333334,47.37638888888889,0
CUST_00457,64,27.5396875,46.4421875,0
CUST_00458,57,31.19543859649123,51.62456140350877,0
CUST_00459,74,26.403108108108107,43.5527027027027,0
CUST_00460,71,27.64985915492958,47.81267605633803,0
CUST_00461,77,28.262727272727272,47.16233766233766,0
CUST_00462,83,27.57746987951807,45.875903614457826,0
CUST_00463,81,26.8079012345679,45.160493827160494,0
CUST_00464,76,27.345,45.517105263157895,0
CUST_00465,70,28.977285714285717,48.49857142857143,0
CUST_00466,74,25.747432432432433,43.862162162162164,0
CUST_00467,76,27.81855263157895,47.33947368421053,0
CUST_00468,81,29.27395061728395,48.498765432098764,0
CUST_00469,67,24.912835820895523,43.4223880597015,0
CUST_00470,74,27.921351351351348,47.65945945945946,0
CUST_00471,57,27.048947368421054,44.91929824561404,0
CUST_00472,72,26.98375,45.86944444444444,0
CUST_00473,63,27.662539682539684,48.16031746031746,0
CUST_00474,69,26.407826086956522,45.36086956521739,0
CUST_00475,87,27.169310344827586,45.0367816091954,0
CUST_00476,67,30.77328358208955,51.06567164179105,0
CUST_00477,74,27.903648648648648,47.84054054054054,0
CUST_00478,70,28.391571428571428,46.815714285714286,0
CUST_00479,80,25.974874999999997,44.50875,0
CUST_00480,79,29.421898734177216,48.721518987341774,0
CUST_00481,54,27.980555555555558,47.63148148148148,0
CUST_00482,74,27.99986486486486,46.56351351351351,0
CUST_00483,69,26.64144927536232,46.172463768115946,0
CUST_00484,69,27.18,45.65072463768116,0
CUST_00485,80,25.422,43.316250000000004,0
CUST_00486,72,29.29625,49.59583333333333,0
CUST_00487,64,29.045,48.9515625,0
CUST_00488,71,27.571408450704226,47.13380281690141,0
CUST_00489,76,27.29815789473684,45.18421052631579,0
CUST_00490,69,30.08072463768116,50.41014492753623,0
CUST_00491,87,28.065287356321836,47.6551724137931,0
CUST_00492,77,26.709220779220782,44.900000000000006,0
CUST_00493,74,28.35608108108108,47.722972972972975,0
CUST_00494,66,29.33090909090909,49.630303030303025,0
CUST_00495,59,25.51016949152542,43.286440677966105,0
CUST_00496,65,27.17923076923077,45.8,0
CUST_00497,68,26.670735294117645,45.116176470588236,0
CUST_00498,79,30.91632911392405,50.95569620253165,0
CUST_00499,71,27.213098591549297,45.85352112676056,0
CUST_00500,76,25.86342105263158,43.96447368421053,0
CUST_00501,79,25.25240506329114,43.05949367088608,0
CUST_00502,93,26.893978494623653,46.18279569892473,0
CUST_00503,71,28.852676056338026,47.56619718309859,0
CUST_00504,55,25.81981818181818,44.263636363636365,0
CUST_00505,71,28.07380281690141,48.001408450704226,0
CUST_00506,58,31.192068965517244,51.470689655172414,0
CUST_00507,82,28.735243902439024,48.674390243902444,0
CUST_00508,65,27.779846153846155,47.50615384615385,0
CUST_00509,67,27.204328358208954,44.758208955223886,0
CUST_00510,83,27.97397590361446,46.56265060240963,0
CUST_00511,75,28.1636,46.68933333333333,0
CUST_00512,58,25.08706896551724,43.57586206896552,0
CUST_00513,57,29.302982456140352,48.6859649122807,0
CUST_00514,70,26.575,44.755714285714284,0
CUST_00515,67,25.611940298507463,43.56268656716418,0
CUST_00516,68,26.873382352941178,46.10441176470588,0
CUST_00517,70,26.24514285714286,44.231428571428566,0
CUST_00518,71,30.07760563380282,50.64366197183098,0
CUST_00519,76,26.127368421052633,44.511842105263156,0
CUST_00520,83,26.889277108433735,45.651807228915665,0
CUST_00521,72,28.731250000000003,49.12222222222223,0
CUST_00522,83,28.483855421686744,48.36506024096386,0
CUST_00523,71,27.94549295774648,46.30281690140845,0
